domain_id	substrates	type	source	split
BGC0001371-aniA-4(homotyrosine)|AMM63162.1.A4	['l-homotyrosine', '3-hydroxy-l-homotyrosine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0001636-NRPS-9(val)|BBC83957.1.A9	['pipecolic acid', 'valine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
Q09164.A8|CAA82227.1.A8|ctg1_orf003.A8	['leucine', 'alanine']	fungal	['parasect', 'add_db']	train
BGC0000334-simA-3(leu)|ctg1_orf003.A3|CAA82227.1.A3|Q09164.A3	['leucine', 'valine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
AUS29494.1.A1|BGC0001030-otaB-1(ochratoxin-)	['ochratoxin b']	fungal	['parasect', 'nrpstransformer_s2']	train
texV.A9	['β-alanine']	fungal	['parasect']	train
ABM91454.1.A1|BGC0000348-lpsB-1(lysergic-acid)|QPG95283.1.A1	['d-lysergic acid', 'lysergic acid']	fungal	['parasect', 'nrpstransformer_s2']	train
D1FVF0.A2|ACR78148.1.A2|BGC0000312-bsls-2(leu)	['leucine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0001026-ngs1-1(hse)|ACS68554.1.A1	['l-homoserine']	fungal	['parasect', 'nrpstransformer_s2']	train
EKJ70673.1.A1|BGC0002188-NRPS32-1(thr)	['l-threonine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
AAA33023.2.A1|Q01886.A1	['proline']	fungal	['parasect', 'add_db', 'benchmark']	benchmark
CCT73878.1.A2	['l-phenylalanine']	fungal	['parasect']	train
BGC0000357-pc16g04690-4(val/leu)|CAP93139.1.A4	['leucine', 'valine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
sp_A0A2V5H0B0.2_UNGA_ASPV1.A6	['tryptophan']	fungal	['parasect']	train
AAP56239.1.A3|AN0607.4.A3	['valine', 'n5-acetyl-n5-hydroxy-l-ornithine', 'hydroxyornithine']	fungal	['parasect', 'add_db']	train
AMQ36132.1.A1|BGC0002617-psyA-1(trp)	['tryptophan']	fungal	['parasect', 'nrpstransformer_s2']	train
BGC0001515-atnA-4(2-amino-octanoic-acid-)|CBF73453.1.A4	['2-amino-fatty acid', '2-aminooctanoic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
texG.A7	['alanine']	fungal	['parasect']	train
KIA75688.1.A3|BGC0002242-opaA2-3(phe)	['l-phenylalanine']	fungal	['parasect', 'nrpstransformer_s2']	train
EFE30789.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
BGC0001240-MaNPS1-6(ser)|EXU96269.1.A6	['4-hydroxyproline', 'serine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
QTW21130.1.A6	['leucine', 'l-phenylalanine']	fungal	['parasect']	train
ABE02227.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
CBF81555.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
osdE_fusarium_oxysporum.A1	['l-phenylalanine']	fungal	['parasect', 'benchmark']	benchmark
BFT43997.1.A1	['o-dimethylallyl-l-tyrosine']	fungal	['parasect']	train
AFUA_8G00170.A1|EAL85149.1.A1|BAH23995.1.A1|BGC0000356-ftmA-1(trp)	['proline', 'tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
chaP_not_in_genbank.A1	['tryptophan']	fungal	['parasect', 'benchmark']	benchmark
g8724.t1.A5	['2-aminoisobutyric acid']	fungal	['parasect']	train
BGC0001679-ivoA-1(trp)|CBF77087.1.A1	['tryptophan']	fungal	['parasect', 'nrpstransformer_s2', 'benchmark']	benchmark
BGC0001636-NRPS-1(ala)|BBC83957.1.A1	['lactic acid', 'o-methyltyrosine', 'alanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
AND66115.1.A1	['4-hydroxyphenylpyruvic acid']	fungal	['parasect']	train
XP_011325838.1.A2|BGC0001545-chyA-2(ala)	['anthranilic acid', 'alanine']	fungal	['parasect', 'nrpstransformer_s2']	train
EAW10561.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
XP_003044554.1.A5|BGC0001768-NhNPS5-5(leu)	['leucine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
texV.A2	['2-aminoisobutyric acid']	fungal	['parasect']	train
ALO65126.1.A1	['serine']	fungal	['parasect', 'benchmark']	benchmark
EPE34341.1.A4|BGC0001035-GLNRPS4-4(3-oh-hty)	['3-hydroxy-l-homotyrosine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
texG.A5	['2-aminoisobutyric acid']	fungal	['parasect']	train
BGC0001255-eqxS-1(ser)|AGO86662.1.A1	['serine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
QCC62999.1.A4|BGC0001966-NRPS-4(ser)	['serine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
B6SF67.A6|ACJ04424.1.A6|BGC0000307-aba1-6(allo-ile)	['2-amino-3-methylpentanoic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0002259-cm3A-3(leu)|EGX96627.1.A3	['leucine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
AAC02241.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
AN2545.A3|BGC0001290-easA-3(leu)|CBF87069.1.A3|XP_660149.2.A3	['leucine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
QOW41315.1.A3	['arginine']	fungal	['parasect']	train
XP_001258077.1.A1|BGC0000293-anaPS-1-(anthranilate)|AFI_55290.A1|EAW16180.1.A1	['anthranilic acid', 'tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
CAR24217.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
CAG61522.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
EDR09269.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
BBF25314.1.A1|sp_A0A455R7E6.1_ASCB_ACREG.A1	['grifolic acid']	fungal	['parasect']	train
XTP71052.1.A5	['serine']	fungal	['parasect']	train
BGC0000342-esyn1-2(val)|Q00869.A2|CAA79245.2.A2	['valine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0002710-MAA_05334-1(N5-anhydromevalonyl-N5-hydroxy-ornithine)|EFY99276.1.A1	['n5-trans-anhydromevalonyl-n5-hydroxyornithine', 'n5-cis-anhydromevalonyl-n5-hydroxyornithine[unverified]']	fungal	['parasect', 'nrpstransformer_s2']	train
BBC83957.1.A4|BGC0001636-NRPS-4(val)	['valine', '2-amino-3-methylpentanoic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
CBF87869.1.A1|BGC0001699-an2545-1(val)	['valine', 'l-phenylalanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
XP_011325382.1.A1|ESU17760.1.A1	['4-aminobutyric acid', 'alanine']	fungal	['parasect', 'add_db']	train
AEV21218.1.A2	['leucine']	fungal	['parasect']	train
QIQ51365.1.A2	['kynurenine']	fungal	['parasect']	train
BGC0002555-emeB-6(gly)|QNN94286.1.A6	['glycine']	fungal	['parasect', 'nrpstransformer_s2']	train
QIQ51365.1.A1	['anthranilic acid']	fungal	['parasect']	train
AUO29225.1.A1	['4-hydroxyphenylpyruvic acid']	fungal	['parasect']	train
XP_748654.2.A2	['alanine']	fungal	['parasect']	train
BGC0001449-ucsA-1(3-me-pro)|AEO57481.1.A1	['3-methylproline']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
g8718.t1.A3	['2-aminoisobutyric acid']	fungal	['parasect']	train
ADY16689.1.A1|BGC0001142-tqaB-1(2-aminoisobutyric-acid)	['2-aminoisobutyric acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
AAM78457.1.A16	['2-aminoisobutyric acid', 'isovaline']	fungal	['parasect', 'add_db', 'benchmark']	benchmark
BGC0000357-pc16g04690-1(tyr/phe)|CAP93139.1.A1	['tyrosine', 'l-phenylalanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
CRG85572.1.A2	['3,4-dichloropyrrolidine-2-carboxylic acid', 'proline', '3-chloropyrrolidine-2-carboxylic acid']	fungal	['parasect', 'add_db']	train
XJW06604.1.A2	['valine']	fungal	['parasect', 'benchmark']	benchmark
ETR98599.1.A13	['proline']	fungal	['parasect']	train
EAL89049.1.A1|BGC0000355-Af12070-1(anthranilate)	['4-chlorobenzoic acid', '2-chlorobenzoic acid', 'anthranilic acid', 'benzoic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
ANX99777.1.A1	['valine', 'serine', 'alanine']	fungal	['parasect', 'benchmark']	benchmark
MAA_10043.A3|ANH22643.1.A3|BGC0000337-dtxS1-3(ile)|EFY94500.2.A3	['2-amino-3-methylpentanoic acid', 'proline']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
EAL89049.1.A2|BGC0000355-Af12070-2(trp)	['tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
EAU35432.1.A1	['5-methylorsellinic acid']	fungal	['parasect']	train
DAD54576.1.A1|BGC0002256-fscC-1(trp)	['tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
texV.A13	['alanine']	fungal	['parasect', 'benchmark']	benchmark
BGC0002248-flvI-1(5,5-dimethylpipecolic-acid-)|QMW30133.1.A1	['5,5-dimethylpiperidine-2-carboxylic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
EDK40661.2.A1	['2-aminoadipic acid']	fungal	['add_db']	train
AGC83576.1.A2|BGC0000818-notE-2(trp)	['tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
WXH65811.1.A5	['n-methylphenylalanine', 'n-methyltyrosine']	fungal	['parasect']	train
g8724.t1.A1	['isovaline']	fungal	['parasect']	train
XTP71052.1.A6	['tyrosine']	fungal	['parasect']	train
sp_A0A2V5H0B0.2_UNGA_ASPV1.A7	['4-aminobutyric acid']	fungal	['parasect']	train
QGR04863.1.A1	['l-phenylalanine']	fungal	['parasect']	train
BGC0001044-sirP-1(tyr)|AAS92545.1.A1	['tyrosine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
AQZ42163.1.A1|BGC0001820-verP-1(trp)	['tryptophan']	fungal	['parasect', 'nrpstransformer_s2']	train
EGX96627.1.A1|BGC0002259-cm3A-1(phe)	['l-phenylalanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
XTP71052.1.A1	['glutamine']	fungal	['parasect']	train
CAL00909.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
BGC0002611-amnnrps-5(3-oh-gln)|AKJ70942.1.A5	['3r-hydroxyl-l-glutamine', 'serine']	fungal	['parasect', 'nrpstransformer_s2']	train
BGC0001035-GLNRPS4-2(thr)|EPE34341.1.A2	['l-threonine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
AAA33023.2.A2|Q01886.A2	['alanine']	fungal	['parasect', 'add_db']	train
texV.A1	['proline']	fungal	['parasect']	train
EXU96269.1.A1|BGC0001240-MaNPS1-1(1-aminocyclopropane-1-carboxylic-acid)	['4-hydroxylysine', '1-aminocyclopropanecarboxylic acid', 'l-lysine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
EEU05509.1.A1|CBK39188.1.A1|EDZ73769.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
CAI59268.1.A3	['proline']	fungal	['parasect']	train
WXC56736.1.A5	['leucine']	fungal	['parasect', 'benchmark']	benchmark
BGC0001250-sidN-1(gly)|AET13875.1.A1	['glycine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0001399-inpB-1(asn)|BGC0001399-inpA-1(leu)|CBF76038.1.A1	['leucine', 'asparagine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
BGC0002611-amnnrps-6(3-oh-4-me-pro)|AKJ70942.1.A6	['3-hydroxy-4-methylproline']	fungal	['parasect', 'nrpstransformer_s2']	train
AAM78457.1.A18	['valinol']	fungal	['parasect', 'add_db']	train
AAM78457.1.A10	['serine']	fungal	['parasect', 'add_db']	train
esyn1.A1	['2-hydroxy-3-methylbutyric acid']	fungal	['parasect']	train
EED55451.1.A1|BAE58192.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
AZC86156.1.A2	['arginine']	fungal	['parasect', 'add_db']	train
ctg1_114.A1	['serine']	fungal	['parasect']	train
BGC0002271-atqA-1(trp)|EAU39346.1.A1	['tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
DAD54574.1.A1|BGC0002256-fscA-1(4-hydroxykynurenine)	['4-hydroxykynurenine']	fungal	['parasect', 'nrpstransformer_s2']	train
ETR98599.1.A11	['2-aminoisobutyric acid']	fungal	['parasect']	train
BGC0002348-melA-1(4-hydroxyphenylpyruvic-acid)|EAU36837.1.A1	['4-hydroxyphenylpyruvic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0002611-amnnrps-1(orn)|AKJ70942.1.A1	['ornithine']	fungal	['parasect', 'nrpstransformer_s2']	train
CCE30225.1.A2|AET79184.1.A2	['leucine']	fungal	['parasect']	train
ARP51711.1.A1|BGC0001717-okaA-1(trp)	['tryptophan', 'alanine']	fungal	['parasect', 'nrpstransformer_s2', 'benchmark']	benchmark
BAG82673.1.A1|BGC0000977-cpaA-1(trp)|B6F209.1.A1	['tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
XP_001220460.1.A1|EAQ93004.1.A1	['tryptophan']	fungal	['parasect', 'add_db']	train
texV.A7	['alanine']	fungal	['parasect']	train
EAL92291.2.A1	['tryptophan']	fungal	['parasect', 'add_db', 'benchmark']	benchmark
BGC0002035-iliA-1(tyr)|iliA.A1|gene3.A1	['tyrosine']	fungal	['parasect', 'nrpstransformer_s2']	train
BGC0002611-amnnrps-4(3-oh-hty)|AKJ70942.1.A4	['3-hydroxy-l-homotyrosine']	fungal	['parasect', 'nrpstransformer_s2']	train
Q00869.A1|CAA79245.2.A1|BGC0000342-esyn1-1(2R-hydroxyisovaleric-acid)	['2-hydroxy-3-methylbutyric acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
Q09164.A1|CAA82227.1.A1|BGC0000334-simA-1(ala)|ctg1_orf003.A1	['leucine', 'd-alanine', 'alanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
AMM63162.1.A5|BGC0001371-aniA-5(thr)	['l-threonine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
KIA75356.1.A1	['4-hydroxyphenylpyruvic acid']	fungal	['parasect']	train
ANY57892.1.A1	['anthranilic acid']	fungal	['parasect']	train
EYE98744.1.A2	['alanine']	fungal	['parasect']	train
BGC0001035-GLNRPS4-5(3-oh-gln)|EPE34341.1.A5	['3-hydroxyglutamine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BAR40283.1.A1	['serine']	fungal	['parasect']	train
QOW41314.1.A1	['valine']	fungal	['parasect']	train
CCE30226.1.A3|AET79183.1.A3|sp_M1W0X8.1_LPSA1_CLAP2.A3	['proline']	fungal	['parasect']	train
sp_A0A2V5H0B0.2_UNGA_ASPV1.A1	['d-alanine']	fungal	['parasect']	train
DAB41661.1.A1	['tryptophan']	fungal	['parasect']	train
ACI30655.1.A1|BGC0000313-beas-1(2R-hydroxyisovaleric-acid)	['2-hydroxy-3-methylbutyric acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
CBF87869.1.A4|BGC0001699-an2545-4(phe)	['valine', 'l-phenylalanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
QXF14600.1.A1|BGC0002239-pydA-1(tyr)	['tyrosine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BAO73252.1.A4	['glutamine']	fungal	['parasect']	train
AKC54422.1.A1|BGC0001218-fumoS-1(tyr)	['tyrosine']	fungal	['parasect', 'nrpstransformer_s2']	train
CBF87869.1.A3|BGC0001699-an2545-3(Kynurenine)	['kynurenine', 'valine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
ctg1_37.A2	['l-phenylalanine']	fungal	['parasect', 'benchmark']	benchmark
PTB76898.1.A19	['glycine']	fungal	['parasect']	train
QCC62990.1.A1	['beta-hydroxy-gamma-methyl-hexadecanoic acid']	fungal	['parasect']	train
XP_001258077.1.A2|AFI_55290.A2|BGC0000293-anaPS-2-(trp)	['tryptophan']	fungal	['parasect', 'nrpstransformer_s2']	train
PTB76898.1.A18	['glycine']	fungal	['parasect']	train
XP_001217690.1.A2|BGC0001517-apmB-2(phe)	['l-phenylalanine']	fungal	['parasect', 'nrpstransformer_s2', 'benchmark']	benchmark
AMM63162.1.A1|BGC0001371-aniA-1(orn)	['ornithine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
CAY67983.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
CBF80487.1.A1|BGC0000959-apdA-1(tyr/phe/4-f-phe/trp)|EAA67034.1.A1	['tyrosine', '(2s)-2-amino-3-(2-(18f)fluoranylphenyl)propanoic acid', 'l-phenylalanine', 'tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
XTP71052.1.A3	['β-alanine']	fungal	['parasect', 'benchmark']	benchmark
BGC0001966-NRPS-7(thr)|QCC62999.1.A7	['l-threonine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0001881-pyiS-1(O-methyltyrosine)|QCS37521.1.A1	['o-methyltyrosine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0000983-ccsA-1(phe)|EAW09117.1.A1	['l-phenylalanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
OTA01063.1.A10	['2-aminoisobutyric acid']	fungal	['parasect']	train
BGC0002606-otaB-1(ochratoxin-)|AUS29489.1.A1	['ochratoxin b']	fungal	['parasect', 'nrpstransformer_s2']	train
WCQ76523.1.A1	['tyrosine']	fungal	['parasect']	train
sp_K7NCP5.1_SIDN_EPIFI.A1	['n5-trans-anhydromevalonyl-n5-hydroxyornithine']	fungal	['parasect']	train
CAX44522.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
g8724.t1.A4	['2-aminoisobutyric acid']	fungal	['parasect', 'benchmark']	benchmark
PKY07881.1.A1	['benzoic acid']	fungal	['parasect']	train
QBK15049.1.A1|BGC0002197-TraA-1(malic-acid)	['malic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
EED13785.1.A1	['l-phenylalanine']	fungal	['add_db']	train
EMD85433.1.A2	['serine']	fungal	['parasect']	train
BGC0001371-aniA-3(pro)|AMM63162.1.A3	['4-hydroxyproline', 'proline']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
QTW21132.1.A5	['valine', 'alanine']	fungal	['parasect']	train
PTB76898.1.A3	['2-aminoisobutyric acid']	fungal	['parasect']	train
sp_P9WEU8.1_BENY_ASPTE.A1	['anthranilic acid']	fungal	['parasect']	train
MAA_10043.A1|BGC0000337-dtxS1-1(-hydroxyisocaproic-acid)|EFY94500.2.A1|ANH22643.1.A1	['β-alanine', '2-hydroxy-4-methylvaleric acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
QTW21130.1.A4	['l-phenylalanine']	fungal	['parasect']	train
AZC86156.1.A1	['1-pyrroline-5-carboxylic acid']	fungal	['parasect', 'add_db']	train
XJW13335.1.A1	['2-amino-3-methylpentanoic acid']	fungal	['parasect', 'benchmark']	benchmark
BGC0002264-hkm10-1(phe)|KAF7597140.1.A1	['l-phenylalanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BAN91483.1.A3	['4-hydroxyproline']	fungal	['parasect']	train
XP_020058100.1.A4|BAN91483.1.A4|BGC0001220-ecdA-4(3-oh-hty)	['3-hydroxy-l-homotyrosine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
Q09164.A7|CAA82227.1.A7|ctg1_orf003.A7|BGC0000334-simA-7(gly)	['leucine', 'glycine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
texG.A1	['2-aminoisobutyric acid']	fungal	['parasect', 'benchmark']	benchmark
ALO65125.1.A1	['2-aminoadipic acid']	fungal	['parasect']	train
EED21789.1.A3	['valine']	fungal	['add_db']	train
BGC0001142-tqaA-1(anthranilate)|ADY16697.1.A1	['anthranilic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2', 'benchmark']	benchmark
EHA53213.1.A1|BGC0002158-TAS1-1(ile)	['2-amino-3-methylpentanoic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
sp_W7MLD7.1_FUS1_GIBM7.A1	['l-homoserine']	fungal	['parasect']	train
QVK45120.1.A2	['alanine']	fungal	['parasect']	train
BAE06845.2.A2|BGC0002164-perA-2(asn)	['asparagine', 'arginine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
OTA01063.1.A20	['l-phenylalaninol']	fungal	['parasect']	train
EED14394.1.A1	['l-phenylalanine']	fungal	['add_db']	train
XP_023427367.1.A1	['serine']	fungal	['parasect', 'benchmark']	benchmark
XP_011325838.1.A1|BGC0001545-chyA-1(anthranilate)	['anthranilic acid', 'alanine']	fungal	['parasect', 'nrpstransformer_s2']	train
g8718.t1.A2	['2-aminoisobutyric acid']	fungal	['parasect']	train
CAB97252.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
ARB50207.1.A2	['leucine']	fungal	['parasect']	train
BAO73252.1.A2	['alanine']	fungal	['parasect']	train
FAA01291.1.A1|BGC0002210-pyvA-1(gly)	['glycine']	fungal	['parasect', 'nrpstransformer_s2']	train
BGC0002543-prnrps-2(thr)|QIW91877.1.A2	['l-threonine']	fungal	['parasect', 'nrpstransformer_s2']	train
texJ.A1	['proline']	fungal	['parasect']	train
sp_A0A2V5H0B0.2_UNGA_ASPV1.A4	['valine']	fungal	['parasect']	train
Q9C1G0.A2|AAK21902.1.A2	['cysteine']	fungal	['parasect', 'add_db']	train
P40976.3.A1	['2-aminoadipic acid']	fungal	['parasect']	train
OAQ83772.1.A7|BGC0001358-lcsA-7(2-aminoisobutyric-acid-)	['2-aminoisobutyric acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0000334-simA-8(leu)	['leucine']	fungal	['nrpstransformer_s2']	train
EHK22005.1.A2|BGC0001609-GliP-2(phe)	['serine', 'l-phenylalanine']	fungal	['parasect', 'nrpstransformer_s2', 'benchmark']	benchmark
CBF76036.1.A1	['asparagine']	fungal	['parasect', 'add_db']	train
QRD90553.1.A1|BGC0002157-dtpA-1(trp)	['tryptophan']	fungal	['parasect', 'nrpstransformer_s2']	train
EDK43339.1.A1	['2-aminoadipic acid']	fungal	['add_db']	train
AAW03307.1.A1	['l-phenylalanine']	fungal	['parasect', 'benchmark']	benchmark
A45086.A3|AAA33023.2.A3|Q01886.A3	['d-alanine', 'alanine']	fungal	['parasect', 'add_db']	train
BGC0000304-aps1-1(pip/pro)|ACZ66258.1.A1|D2IKP5.A1	['pipecolic acid', 'proline']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0002203-besA-3(ile)|EJP62835.1.A3	['2-amino-3-methylpentanoic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
P25464.A2|KFH48607.1.A2	['cysteine']	fungal	['parasect']	train
ETR98599.1.A9	['2-aminoisobutyric acid']	fungal	['parasect']	train
CCE30225.1.A1|AET79184.1.A1	['alanine']	fungal	['parasect']	train
QTW21130.1.A5	['valine']	fungal	['parasect']	train
BGC0001220-ecdA-6(3-oh-4-me-pro)|BAN91483.1.A6|XP_020058100.1.A6	['3-hydroxy-4-methylproline']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
g8718.t1.A12	['β-alanine']	fungal	['parasect']	train
AGC83576.1.A1|BGC0000818-notE-1(pro)	['proline']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
O94205.A1|CAB39315.1.A1	['alanine']	fungal	['parasect', 'add_db']	train
ABR12615.1.A3|BGC0000405-pcbAB-3(val)	['valine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
EAU36966.1.A1|BGC0002274-apvA-1(4-hydroxyphenylpyruvic-acid)	['4-hydroxyphenylpyruvic acid']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
ETR98599.1.A15	['2-aminoisobutyric acid']	fungal	['parasect', 'benchmark']	benchmark
QYS95804.1.A14	['leucine']	fungal	['parasect']	train
QJY30853.1.A1	['tryptophan']	fungal	['parasect']	train
EKJ70673.1.A2|BGC0002188-NRPS32-2(ala)	['alanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
KIA75688.1.A2|BGC0002242-opaA2-2(ala)	['alanine']	fungal	['parasect', 'nrpstransformer_s2']	train
BAN91483.1.A1|XP_020058100.1.A1|BGC0001220-ecdA-1(orn)	['ornithine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
EAL88817.1.A1	['l-phenylalanine']	fungal	['parasect']	train
AFA26384.1.A1|BGC0001874-cpaS-1(trp)	['tryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
QVK45120.1.A1	['tryptophan']	fungal	['parasect']	train
AAA03914.1.A3|P27742.A3	['valine']	fungal	['parasect', 'add_db']	train
ACH90386.1.A1	['4-hydroxyphenylpyruvic acid']	fungal	['parasect']	train
XP_003044554.1.A1|BGC0001768-NhNPS5-1(phe)	['l-phenylalanine']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
ACZ66258.1.A3|BGC0000304-aps1-3(N1-methoxytryptophan)|D2IKP5.A3	['1-methyltryptophan']	fungal	['parasect', 'add_db', 'nrpstransformer_s2']	train
BGC0002157-dtpA-2(phe)|QRD90553.1.A2	['l-phenylalanine']	fungal	['parasect', 'nrpstransformer_s2']	train
